time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-5.355162718022867,-9.460164194850645,25.14440105297888,5.9329490537974365,0.050603697346959464,0.0,-3.3674729297353774,-7.639903039011538,4.083133959848052,-0.0839631397802421,-0.12455390010824956,0.0,454.8170540691175,451.8406818599227,452.4260871723226,450.24250661291603
4.14,-5.558746609320447,-9.92792408906835,25.39331224165457,5.928153679699243,0.043332071647954606,0.0,-3.4178449536369695,-7.952626634478698,4.212244404907397,-0.07287205673541595,-0.11520754348148309,0.0,503.9861563382698,504.6499668526173,502.71308938471356,503.5119083725497
4.199999999999998,-5.765047296720947,-10.413338257529938,25.646367768410194,5.923464245689088,0.036392632553681636,0.0,-3.4582476686895274,-8.228529534216696,4.221964548636178,-0.09166223931398199,-0.11657152320469476,0.0,470.3877672471479,470.27095340432,471.1210507935811,469.660943287803
4.259999999999997,-5.973538749828711,-10.914321013466875,25.896806626839673,5.91848110485903,0.029205363296602727,0.0,-3.490998368537819,-8.471800764666497,4.12559940085655,-0.06981842718698426,-0.12714521856363448,0.0,438.3002275690014,437.4070715851369,436.1969043784783,438.0117989828453
4.319999999999996,-6.183919094825398,-11.430362352353614,26.142120018000654,5.914080217404049,0.021770419117659756,0.0,-3.52114588594421,-8.73043495340731,4.051003281001836,-0.0815500421982571,-0.1181388116725759,0.0,445.61399114452746,446.335888076461,446.014528449705,445.0508649078629
4.379999999999995,-6.396062182414787,-11.963146898260712,26.38554924520229,5.909448488380441,0.014422724208984938,0.0,-3.5496678541814353,-9.029804895626224,4.0621524956075845,-0.06966765550334059,-0.13291732353488547,0.0,475.9535201412952,474.8081611459966,474.2951441413388,475.2027142118012
4.439999999999993,-6.6097874676613655,-12.514090199706061,26.62952936519489,5.904815659951915,0.006567376470526298,0.0,-3.573829115402505,-9.33573494656595,4.069376526895621,-0.09992096964066839,-0.12720840714757065,0.0,475.6617772688067,476.08438163311837,477.7506198394688,475.4330214551661
4.499999999999992,-6.824818513842366,-13.082889076308787,26.87203541972617,5.89876694918615,6.282247147110265,0.0,-3.5933022392075276,-9.625198449629425,4.01322835726159,-0.102654400569908,-0.1211681588792425,0.0,457.82965576393883,458.2963886176532,458.79211589987017,458.5665385939817
4.559999999999991,-7.0408945702462375,-13.67094845228983,27.115153822772665,5.8927122603193105,6.274636211706639,0.0,-3.60852126366297,-9.97754339145908,4.088797756730297,-0.09763801073611132,-0.1417139887322905,0.0,502.81656717181454,501.31258892668757,501.8947887792219,502.25129802124036
4.6199999999999894,-7.257787304629283,-14.278230866634502,27.357399167706728,5.887578821971232,6.265920754656715,0.0,-3.6206428983040393,-10.266293626454189,3.9853643135239634,-0.06848955044382725,-0.15349130454324225,0.0,450.0681637126799,449.09404534480734,446.85925190028905,449.2233943768209
4.679999999999988,-7.475326625192397,-14.902183421789188,27.591215673465758,5.883277842346043,6.256189733977497,0.0,-3.630111878056966,-10.53337908626658,3.808394489648918,-0.07898377448377095,-0.19169696464354846,0.0,427.2506975506653,423.9517707376408,424.05431131908125,423.1472981199967
4.739999999999987,-7.693166781866886,-15.544349499071396,27.81893789458791,5.87878890379827,6.244802694106646,0.0,-3.6302888200458883,-10.873156880893408,3.781127051659286,-0.06756944446596193,-0.18621438084484407,0.0,475.72648966585405,476.113778062941,475.26997151751556,476.1402188964953
4.799999999999986,-7.910941464522461,-16.206032348189282,28.042274582253015,5.874485723451567,6.2345831047229385,0.0,-3.6281280997039853,-11.184152793511677,3.662783456506228,-0.0816724235770262,-0.14969814924054411,0.0,446.02910428803494,448.97344815788995,449.6880043227364,448.53980003205464
4.859999999999984,-8.128295439613705,-16.8878268218533,28.26113751275742,5.869667770843076,6.225902667005936,0.0,-3.6162966851999196,-11.543386162980433,3.6311954507345745,-0.0776867986136404,-0.1361630314902918,0.0,479.29096571105913,480.3008388956268,477.47771435060133,477.777064507842
4.919999999999983,-8.344925604055403,-17.590543112891652,28.475879562177436,5.865329495814084,6.217578242030193,0.0,-3.6041156428801235,-11.881737005396268,3.5258713317850816,-0.06327604514699763,-0.14446293533020926,0.0,457.06031106571066,456.3807884911998,458.07820140193655,459.21913065412065
4.979999999999982,-8.560747639320162,-18.313541441098632,28.683483850351305,5.861511878180881,6.2084898587854465,0.0,-3.5893329364523208,-12.219562630724107,3.393449172704269,-0.06433785321031958,-0.1716129459492677,0.0,452.0477529876735,449.83196301693096,450.5459741461837,450.4572039943351
5.0399999999999805,-8.775556256450848,-19.057050311052468,28.882886664177445,5.857476420219104,6.197954999076627,0.0,-3.570224542351861,-12.565514732452954,3.2524774185859533,-0.07384761520727123,-0.18499662959951038,0.0,450.3669679929016,449.2533052656604,450.0172172965364,449.2431759131085
